Headline,En Headline,Positive,Negative,Neutral,real_score
Три интересные бумаги на следующую неделю,Three interesting papers for next week.,0.03887909650802612,0.03492162749171257,0.9261992573738098,0.003957469016313553
Три шага к мечте. Почему стоит инвестировать сейчас,"Three steps to the dream, why should we invest now?",0.059792935848236084,0.017414482310414314,0.9227925539016724,0.04237845353782177
Сбербанк. Сдержанный откат позволяет рассчитывать на дальнейший подъем,Sberbank. Deteriorated rebound allows for further recovery.,0.953169047832489,0.026005752384662628,0.020825309678912163,0.9271632954478264
Наиболее подходящие акции для активных трейдеров на март 2023,The most suitable stock for active traders at March 2023,0.06222915276885033,0.013337005861103535,0.9244337677955627,0.04889214690774679
Сбербанк обновил годовые максимумы,Sberbank has updated the annual maximums.,0.03281155228614807,0.08543843775987625,0.8817499876022339,-0.05262688547372818
Ход торгов. Инвесторы сокращают риски перед выходными,Conduct of bidding: Investors reduce risks before weekends,0.0763915553689003,0.019704166799783707,0.9039043188095093,0.05668738856911659
"Фавориты стратегии 2023 в феврале: Сбербанк, Мосбиржа, Магнит","Strategies 2023 in February: Sberbank, Mosbirj, Magnet",0.06581215560436249,0.011369001120328903,0.9228188395500183,0.054443154484033585
Греф: Сбербанк может вернуться к выплате дивидендов по итогам 2022,Gref: Sberbank may return to the 2022 dividend,0.09742502123117447,0.011495297774672508,0.8910796642303467,0.08592972345650196
5 идей в российских акциях: на какие бумаги стоит обратить внимание,5 ideas in Russian action: Which papers to draw attention to,0.036526862531900406,0.026528330519795418,0.9369447827339172,0.009998532012104988
Сбербанк. До пробоя дневных минимумов есть шанс на развитие отскока,"There's a chance before the day's minimum goes down, there's a way to get back on track.",0.3033076822757721,0.04076391085982323,0.655928373336792,0.26254377141594887
Сбербанк. На подходе к 200-дневной средней покупатели оживились,"Sberbank, on the approach to the 200-day average, the buyers are back on track.",0.7055404186248779,0.04089014604687691,0.25356948375701904,0.664650272578001
Почти на дне,Almost at the bottom.,0.05487358942627907,0.11210057139396667,0.8330258131027222,-0.05722698196768761
Сбербанк. Снижение активности у максимумов может обернуться коррекцией,"Sberbank, lowering activity in maximums could turn out to be an adjustment.",0.15466871857643127,0.7245989441871643,0.12073234468698502,-0.569930225610733
5 идей в российских акциях: на какие бумаги стоит обратить внимание,5 ideas in Russian action: Which papers to draw attention to,0.03652685135602951,0.026528330519795418,0.9369447827339172,0.009998520836234093
"Акции третьего эшелона — как заработать? Разбор акций Baidu, Татнефти и ЛУКОЙЛа",Third-line stock — How to make money?,0.03601578623056412,0.03546277433633804,0.928521454334259,0.0005530118942260742
Какие российские акции — самые эффективные,What Russian actions are the most effective,0.05660843849182129,0.021341513842344284,0.9220501184463501,0.035266924649477005
Коррекция на тренде — где прикупить фишки,It's a trend correction -- where to buy chips.,0.04752945527434349,0.41936296224594116,0.533107578754425,-0.37183350697159767
Новый одноразовый налог. Какие компании в зоне риска,"New one-time tax, which companies are at risk.",0.044100191444158554,0.12002147734165192,0.8358783721923828,-0.07592128589749336
Недавние лидеры корректируются. Индекс МосБиржи ушел в небольшой минус,The recent leaders are being adjusted.,0.04344628006219864,0.03357754275202751,0.9229761362075806,0.009868737310171127
5 идей в российских акциях: на какие бумаги стоит обратить внимание,5 ideas in Russian action: Which papers to draw attention to,0.036526862531900406,0.026528330519795418,0.9369447827339172,0.009998532012104988
Три интересные бумаги на следующую неделю,Three interesting papers for next week.,0.03887909650802612,0.03492162749171257,0.9261992573738098,0.003957469016313553
Сбербанк. Как может развиваться тренд,"Sberbank, how can the trend evolve?",0.03592345491051674,0.03493821620941162,0.9291383028030396,0.0009852387011051178
Сбербанк. Новый многомесячный максимум,A new multi-month maximum.,0.09419939666986465,0.032148998230695724,0.8736516237258911,0.06205039843916893
"Лучшие работодатели России: Сбер, 2ГИС, ivi и другие компании","Best employers in Russia: Sber, 2GIS, ivi and other companies",0.30910661816596985,0.009357631206512451,0.6815357804298401,0.2997489869594574
5 идей в российских акциях: на какие бумаги стоит обратить внимание,5 ideas in Russian action: Which papers to draw attention to,0.036526862531900406,0.026528330519795418,0.9369447827339172,0.009998532012104988
"Как посчитать доходность за год, если были вводы и выводы денег",How to calculate a year's return if there were inputs and conclusions,0.034766118973493576,0.029215380549430847,0.9360184669494629,0.005550738424062729
Главное за неделю. И где теперь ликвидность,"It's all about the week, and where's the liquidity now?",0.03731551021337509,0.15735328197479248,0.8053312301635742,-0.12003777176141739
"Акции, которые должны быть в пенсионном портфеле",Stock to be held in the pension portfolio,0.0252265352755785,0.019036414101719856,0.9557369947433472,0.006190121173858643
Сбербанк. Фиксация на максимумах настораживает,It's a top-of-the-line stimuli.,0.07332587987184525,0.015263430774211884,0.9114107489585876,0.05806244909763336
Акции Сбербанка близки к пикам апреля. Выжидаем локальный шорт,"Sberbank's stock is close to the peak of April, waiting for a local short.",0.24589890241622925,0.19017131626605988,0.5639297962188721,0.05572758615016937
Какой сейчас пульс рынка в России,What a heartbeat of the market in Russia right now.,0.1216488629579544,0.05191294476389885,0.8264381885528564,0.06973591819405556
Что сейчас покупают крупные российские игроки,That big Russian players are buying now.,0.15399113297462463,0.02270563133060932,0.82330322265625,0.1312855016440153
Сбер вошел в топ-20 сильнейших брендов мира,Sber entered the top 20 of the world's strongest brands.,0.7754817605018616,0.007237700279802084,0.21728061139583588,0.7682440602220595
Сбербанк начал работу в Крыму,Sberbank started work in Crimea.,0.04947255924344063,0.016279209405183792,0.9342482089996338,0.033193349838256836
Сбербанк: сильные результаты за 2022,Sberbank: strong results for 2022,0.9484364986419678,0.02605048194527626,0.025513039901852608,0.9223860166966915
Мнение аналитиков. Что ждать от отчета Сбербанка,"The opinion of analysts, what to expect from the Sberbank report.",0.03170441463589668,0.03079569712281227,0.9374998211860657,0.0009087175130844116
Главное за неделю. Игра по новому правилу,It's a week-long game of the new rule.,0.032948270440101624,0.20657208561897278,0.7604796886444092,-0.17362381517887115
Как выходить из убыточных позиций,How to Get Out of Desperate Positions,0.06173183023929596,0.04070084169507027,0.8975673317909241,0.021030988544225693
Какие акции купить новичку,What stock to buy a rookie?,0.03695037215948105,0.048021405935287476,0.9150282144546509,-0.011071033775806427
Сбербанк. Вышли вверх из узкого боковика,"Sberbank, come up from the narrow side.",0.0687699094414711,0.02018609829246998,0.9110440015792847,0.04858381114900112
5 идей в российских акциях: на какие бумаги стоит обратить внимание,5 ideas in Russian action: Which papers to draw attention to,0.03652685135602951,0.026528330519795418,0.9369447827339172,0.009998520836234093
Сбербанк. Остаемся в тисках,"Sberbank, we'll stay in the traps.",0.06579320132732391,0.016492320224642754,0.9177144765853882,0.04930088110268116
"Сбербанк. Скорректировались, что теперь","Sberbank, it's been adjusted now.",0.18927161395549774,0.03004806861281395,0.7806802988052368,0.1592235453426838
Сбербанк. Продавцы не пускают акцию вверх,The salesmen don't let the action up.,0.038057129830121994,0.501747727394104,0.46019506454467773,-0.463690597563982
Сбербанк. Уверенный рост — будет ли продолжение?,"Sberbank, a certain height, is there going to be a follow-up?",0.05621751770377159,0.016549276188015938,0.9272331595420837,0.03966824151575565
Сбербанк АО и АП — паритет по цене. Что делать инвестору,Sberbank AO and A.A. is parity at a price. What to do to an investor?,0.033402178436517715,0.08838623762130737,0.878211498260498,-0.05498405918478966
Сбербанк. Тестирует поддержки на прочность,Sberbank is testing for strength support.,0.8745903372764587,0.0348878838121891,0.09052178263664246,0.8397024534642696
Инвестиции 2023: что купить. Полное руководство с прогнозами,"Investment 2023: what to buy, complete management with forecasts",0.03998926654458046,0.01714036613702774,0.9428703188896179,0.02284890040755272
Всепогодный портфель в России на 2023 год,All-weather portfolio in Russia for 2023,0.045938339084386826,0.015493684448301792,0.9385679960250854,0.030444654636085033
Сбер рассчитывает на «уверенную» прибыль по итогам 2022,"== sync, corrected by elderman == @elder_man",0.01604176126420498,0.17353449761867523,0.810423731803894,-0.15749273635447025
Перспективные компании в 2023 году: что думают популярные инвесторы «Профита»,Prospective companies in 2023: what popular profit investors think,0.042173728346824646,0.03273792564868927,0.9250884056091309,0.009435802698135376
Топ-10 акций от аналитиков БКС на 2023,Top 10 shares from 2023 BCS analysts,0.028938403353095055,0.03669022023677826,0.9343714118003845,-0.007751816883683205
Сбербанк. Резкое восстановление,"Sberbank, a quick recovery.",0.8664676547050476,0.009770414792001247,0.12376193702220917,0.8566972399130464
Портфель отраслевых лидеров. Итоги 2022 и новый состав на 2023,Portfolio of industry leaders: 2022 and new 2023,0.06185922026634216,0.016642777249217033,0.9214980006217957,0.04521644301712513
5 идей в российских акциях: на какие бумаги стоит обратить внимание,5 ideas in Russian action: Which papers to draw attention to,0.036526862531900406,0.026528330519795418,0.9369447827339172,0.009998532012104988
Сбербанк. Вышли к поддержке после четырех дней снижения,"Sberbank, back up after four days of downgrading.",0.9492997527122498,0.028135431930422783,0.022564848884940147,0.921164320781827
Сбербанк. Может опуститься к 134,"Sberbank, maybe down to 134.",0.026510080322623253,0.6709756851196289,0.3025141954421997,-0.6444656047970057
Чисто «русские ETF». Стоит ли в них инвестировать,"""Russian ETFs."" Should we invest in them?",0.04824279248714447,0.015595003962516785,0.9361622333526611,0.032647788524627686
Стоит ли вообще смотреть на динамику S&P 500,It's not worth looking at the S&P 500 dynamics at all.,0.026803527027368546,0.3524630665779114,0.6207334399223328,-0.32565953955054283
5 идей в российских акциях: на какие бумаги стоит обратить внимание,5 ideas in Russian action: Which papers to draw attention to,0.036526862531900406,0.026528330519795418,0.9369447827339172,0.009998532012104988
"Главное за неделю. Нефть упала, ралли отменяется?","The oil's down, the rally's off?",0.012930979952216148,0.9267824292182922,0.060286685824394226,-0.9138514492660761
Сбербанк представил результаты за ноябрь. Позитивный отчет,Sberbank presented the results for November.,0.025189436972141266,0.031141383573412895,0.9436691403388977,-0.005951946601271629
Что будет с российскими банками. Взгляд аналитиков БКС,What's gonna happen to the Russian banks?,0.02050330676138401,0.664530336856842,0.3149662911891937,-0.644027030095458
Сбербанк. Потенциал по выходу из треугольника нацелен на диапазон 145–147,The potential for exit from the triangle is targeted at the 145 - 147 range.,0.07241199910640717,0.021784354001283646,0.9058036804199219,0.05062764510512352
5 идей в российских акциях: на какие бумаги стоит обратить внимание,5 ideas in Russian action: Which papers to draw attention to,0.036526862531900406,0.026528330519795418,0.9369447827339172,0.009998532012104988
Сбербанк. Вышли вверх из треугольника,Straight out of the triangle.,0.05300990119576454,0.03305220976471901,0.9139378666877747,0.019957691431045532
Сбербанк. Пора выходить из спячки,It's time to get out of sleep.,0.07064518332481384,0.09944543242454529,0.8299093842506409,-0.028800249099731445
Сбербанк. Готовимся к выходу из треугольника,We're getting ready to get out of the triangle.,0.2198343724012375,0.014060202986001968,0.7661054730415344,0.20577416941523552
Как изменились обороты топовых фишек российского рынка,How the turnover of Russian market top chips has changed,0.07575948536396027,0.07693491131067276,0.8473056554794312,-0.001175425946712494
5 идей в российских акциях: на какие бумаги стоит обратить внимание,5 ideas in Russian action: Which papers to draw attention to,0.036526862531900406,0.026528330519795418,0.9369447827339172,0.009998532012104988
Какой сектор обходит индекс МосБиржи в 2022,Which sector bypasses the Mosbirzi index in 2022,0.04497718811035156,0.030337821692228317,0.924685001373291,0.014639366418123245
Газпром возглавил рейтинг крупнейших компаний-инвесторов в РФ,Gazprom led the ranking of major Russian investors,0.2715189456939697,0.013163283467292786,0.7153178453445435,0.25835566222667694
"Сбербанк. Удержались от похода на минимумы, актуален боковик","Sberbank, we've been keeping it low, the sidecar is relevant.",0.15404321253299713,0.021091384813189507,0.8248654007911682,0.13295182771980762
Черная пятница на российском рынке. Какие акции торгуются с хорошей скидкой,Black Friday on the Russian market.,0.01872250810265541,0.8000404238700867,0.18123705685138702,-0.7813179157674313
5 идей в российских акциях: на какие бумаги стоит обратить внимание,5 ideas in Russian action: Which papers to draw attention to,0.036526862531900406,0.026528330519795418,0.9369447827339172,0.009998532012104988
Сбербанк. Повторное отступление от максимумов снижает оптимизм,Sberbank. Re-derogation from maximums diminishes optimism.,0.7677045464515686,0.15541620552539825,0.07687921822071075,0.6122883409261703
"Сбербанк. Отыграли потери, можно продолжать подъем","Sberbank, we've got casualties, we can keep climbing.",0.19066904485225677,0.5160984396934509,0.2932325601577759,-0.32542939484119415
Сбербанк. Неожиданный провал к 200-часовой средней,"Sberbank, unexpected failure by 200-hour average.",0.013625369407236576,0.895761251449585,0.09061328321695328,-0.8821358820423484
Сбербанк. Дивергенция не отменяет целей роста,Sberbank. Divergence doesn't cancel growth targets.,0.06386832892894745,0.0442219115793705,0.8919098377227783,0.01964641734957695
Итоги торгов. Отскок в акциях Детского Мира и фиксация в Роснефти,"The outcome of the bidding, the rebound in the Children's World stock and the Rosnefti fixation.",0.23988690972328186,0.0134268244728446,0.7466862797737122,0.22646008525043726
Итоги торгов. Индекс МосБиржи закрывает неделю выше 2200,"The Mosbirzy Index closes the week above 2,200.",0.6705682873725891,0.21528373658657074,0.11414798349142075,0.45528455078601837
Каким будет рынок России через 10 лет,What will Russia's market be like in 10 years' time?,0.03777100145816803,0.033549897372722626,0.9286791086196899,0.004221104085445404
Сбербанк ждет сокращение выдачи ипотеки по итогам 2022,Sberbank's waiting for the 2022 mortgage reduction.,0.043995317071676254,0.2303709089756012,0.7256338000297546,-0.18637559190392494
Сбербанк. Пробой среднесрочного нисходящего тренда — позитивный сигнал,Sberbank. The mid-term downward trend is a positive signal.,0.6243926286697388,0.31796401739120483,0.05764340981841087,0.30642861127853394
Сбербанк. Пора штурмовать нисходящий тренд,It's time to storm the downward trend.,0.06579414010047913,0.7196786403656006,0.2145271748304367,-0.6538845002651215
Обычка или преф? Какие есть неэффективности в акциях,What's the inefficiencies in stocks?,0.035568054765462875,0.28732091188430786,0.677111029624939,-0.251752857118845
"Дивидендный фактор. Сколько должны стоить Газпром, Сбер и прочие","The dividend factor, how much Gazprom, Sber and others should cost.",0.030859284102916718,0.024339765310287476,0.9448009729385376,0.006519518792629242
"Самые прибыльные компании России: кто в топе, помимо Газпрома","Russia's most profitable companies: Who's in the top, besides Gazprom?",0.12508624792099,0.015647387132048607,0.8592664003372192,0.10943886078894138
"Сбербанк. Вышли из крутого канала, но закрыли день в плюсе","Sberbank, they're out of the cool channel, but they shut the day down on the plus side.",0.24114106595516205,0.3039688169956207,0.45489007234573364,-0.06282775104045868
Сбербанк. Цена может ненадолго перейти в боковик,"Sberbank, the price can go sideways for a while.",0.05930120870471001,0.3170871436595917,0.6236116290092468,-0.25778593495488167
Куда идут дивиденды Газпрома,Where's the Gazprom dividend going?,0.04174535721540451,0.05848389118909836,0.8997707962989807,-0.016738533973693848
Сбербанк. Уверенно идет вверх в рамках канала,Sberbank. Sure goes up in the canal.,0.19225218892097473,0.023266516625881195,0.7844813466072083,0.16898567229509354
Всепогодный портфель из российских бумаг. Как его собрать,"All-weather Russian paper briefcase, how to collect it.",0.03180883079767227,0.025029847398400307,0.9431613087654114,0.006778983399271965
Куда вложить дивиденды от Газпрома,Where to put the Gazprom dividend,0.02381255477666855,0.03598266839981079,0.9402047991752625,-0.012170113623142242
"Сбербанк. Сигналы улучшаются, рост может продолжиться","The signals are improving, the growth can continue.",0.9094556570053101,0.009390722960233688,0.08115354925394058,0.9000649340450764
Сбербанк. Выкупили просадку,"Sberbank, we've bought the tarpaulin.",0.2482755035161972,0.012532494962215424,0.739192008972168,0.23574300855398178
Сбербанк. Откат к 200-часовой средней после трех дней роста,Sberbank. Back to 200-hour average after three days of growth.,0.9066041707992554,0.036908507347106934,0.0564873144030571,0.8696956634521484
Отскок на рынке акций. Что покупать,"Back in the stock market, what to buy.",0.03706661984324455,0.024516524747014046,0.9384168982505798,0.012550095096230507
Сбербанк. Есть шансы на выход вверх из боковика,There's a chance we can get out of the sidewalk.,0.2143038809299469,0.020068632438778877,0.7656274437904358,0.19423524849116802
10 акций на перспективу 2023,10 shares forward 2023,0.03142669424414635,0.027705421671271324,0.9408679008483887,0.003721272572875023
На какие акции обратить внимание при сильном движении доллара,What stock to pay attention to when the dollar moves heavily,0.028331952169537544,0.04384256526827812,0.9278254508972168,-0.015510613098740578
5 убыточных голубых фишек. Что с ними делать,"Five loser blue chips, what to do with them.",0.020765112712979317,0.1075754314661026,0.8716593980789185,-0.08681031875312328
"Если и покупать акции, то какие","If you buy stocks, what do you want?",0.03485618904232979,0.04916366562247276,0.9159802198410034,-0.014307476580142975
Сбербанк. Почти 100 рублей,It's almost 100 rubles.,0.05826124548912048,0.018551964312791824,0.9231867790222168,0.03970928117632866
Сбербанк. Распродажи замедляются,The sales are slowing down.,0.013070262037217617,0.9610987305641174,0.02583109401166439,-0.9480284685268998
Сбербанк. Где ждать разворота,"Sberbank, where to wait for the turn-off.",0.02338971197605133,0.030819006264209747,0.9457913041114807,-0.007429294288158417
Сбербанк. Пробой оказался ложным,"Sberbank, the trial turned out to be false.",0.036531683057546616,0.508820116519928,0.45464813709259033,-0.47228843346238136
ЦБ опубликовал список системно значимых банков,The BC has published a list of systemically significant banks.,0.030813155695796013,0.03711322322487831,0.9320736527442932,-0.006300067529082298
Сбербанк. Нисходящий тренд все еще в силе,The downward trend is still on.,0.02397780306637287,0.9437486529350281,0.03227362781763077,-0.9197708498686552
Сбербанк. До пробоя ближайших поддержек сохраняются шансы на восстановление,Sberbank. There's still a chance of recovery until the nearest support is tested.,0.85036700963974,0.026561681181192398,0.12307123839855194,0.8238053284585476
Сбербанк. Отыграли сигналы бычьей дивергенции,"Sberbank, they've played the signals of the bull's diversion.",0.05509836971759796,0.07904135435819626,0.8658602237701416,-0.023942984640598297
Сбербанк. Ниже только круглая отметка и долгосрочный тренд,Sberbank: Below is just a round mark and a long-term trend.,0.031222524121403694,0.18515026569366455,0.7836271524429321,-0.15392774157226086
Сбербанк. Сокращали риски перед выходными,"Sberbank, reducing the risks before the weekend.",0.7607415914535522,0.009498818777501583,0.22975954413414001,0.7512427726760507
"Инвестируем в монополии. Акции компаний, которые доминируют на рынке","Invest in a monopoly, stock of companies that dominate the market.",0.02276913821697235,0.04963596910238266,0.9275949001312256,-0.02686683088541031
Акции банков ускорили рост на предложениях ЦБ,Bank stock has accelerated growth on BEC proposals.,0.9524279236793518,0.017110642045736313,0.03046143427491188,0.9353172816336155
Сбербанк. Неожиданный обвал,"Sberbank, an unexpected failure.",0.0137223144993186,0.8126676082611084,0.17361004650592804,-0.7989452937617898
"И все-таки, что выгоднее: инвестиции в недвижимость или акции",And yet what's best is real estate or equity investment.,0.05088278651237488,0.015905193984508514,0.9332119822502136,0.034977592527866364
"Старт дня. Акции подрастают, котировки ОФЗ пошли вниз","The stock's growing up, the S.H.I.E.L.D.'s are going down.",0.016480742022395134,0.9151987433433533,0.06832050532102585,-0.8987180013209581
Главный конкурент Газпрома. Во что Норвегия инвестирует сверхдоходы,"Gazprom's main rival, what Norway is investing in super-income",0.12187761813402176,0.007935890927910805,0.870186448097229,0.11394172720611095
Что сделал бы Гарри Марковиц с Народным портфелем российских акций,What Harry Markowitz would do to the People's Portfolio of Russian Stock,0.023660900071263313,0.1604473739862442,0.8158917427062988,-0.1367864739149809
Сбербанк. Ждем новых сигналов,We're waiting for new signals.,0.09251967072486877,0.031124062836170197,0.8763562440872192,0.06139560788869858
Сбербанк. Покупатели сохраняют инициативу,Sberbank. Buyers keep the initiative.,0.12049280852079391,0.01166602224111557,0.8678411245346069,0.10882678627967834
Сбербанк. Пошли вверх от важных поддержек,"Sberbank, let's go upstairs with some important support.",0.09717357158660889,0.013953807763755322,0.8888726234436035,0.08321976382285357
Сбербанк. Вышли к важной поддержке,"Sberbank, we've come to some important support.",0.8821511268615723,0.011260760948061943,0.10658811032772064,0.8708903659135103
В каких акциях можно быстрее накопить на квартиру,Which shares can be saved up faster on the apartment.,0.11177591979503632,0.015642283484339714,0.8725818395614624,0.0961336363106966
Дивидендные «собаки Доу». Сколько они приносят в российских акциях,Dow's dividend dogs. How many do they bring in Russian stocks?,0.032229725271463394,0.046247053891420364,0.9215231537818909,-0.01401732861995697
"Еще больше Газпрома, а на сдачу НОВАТЭК. Оцениваем портфель частного инвестора","More Gazprom, more NOATECH, and we're evaluating the private investor's portfolio.",0.18745890259742737,0.010062352754175663,0.8024787306785583,0.1773965498432517
Сбербанк. На пятимесячных максимумах возможна фиксация,"Sberbank. Five months maximum, possible fixation.",0.01858632080256939,0.24471208453178406,0.7367016673088074,-0.22612576372921467
Какие российские акции выглядят дешево. Эмитенты с низкими мультипликаторами,Russian stocks look cheap. Emitents with low multipliers.,0.2778281271457672,0.019738903269171715,0.7024329900741577,0.2580892238765955
Сбербанк. Рванули вверх вслед за Газпромом,"Sberbank, move up after Gazprom.",0.9388012886047363,0.020911047235131264,0.04028768092393875,0.9178902413696051
Сбербанк. Фиксация на месячных максимумах,"Sberbank, monthly maximum fixation.",0.02085672877728939,0.047948598861694336,0.9311947226524353,-0.027091870084404945
"Сбербанк. Котировки продвигаются в направлении 134,5",Sberbank. Coatings moving in the direction of 134.5.,0.03640566021203995,0.02709258161485195,0.9365018010139465,0.009313078597187996
Стоит ли опасаться за российские акции на фоне распродаж в США,Shouldn't you be afraid for Russian stocks against the background of a sale in the U.S.,0.08341668546199799,0.02661691978573799,0.8899664282798767,0.056799765676259995
Главное за неделю: Яндекс и VK. А давайте меняться,The main thing in the week is Yandex and VK. Let's change.,0.04281102493405342,0.033209070563316345,0.9239798784255981,0.009601954370737076
"Старт дня. Акции Белуги растут, М.Видео — падают","Beluga's stock is growing, M. Video's falling.",0.014829098246991634,0.9617356061935425,0.023435300216078758,-0.9469065079465508
Рост пошел: на какой сектор рынка акций делать ставку,Growth: which equity market sector to be bet on,0.03762141615152359,0.01879417896270752,0.9435844421386719,0.01882723718881607
"Каких акций не хватает в вашем портфеле, а какие — лишние",What stock is missing in your briefcase and what stock is missing?,0.02246222272515297,0.44723108410835266,0.5303066968917847,-0.4247688613831997
Эти компании «тащат» на себе весь рынок. Топ-6 акций России,These companies are dragging the whole market into the top six of Russia's shares.,0.014401929453015327,0.8313695192337036,0.15422862768173218,-0.8169675897806883
Сбербанк. Минимумы становятся все выше,"Sberbank, the minimms are getting taller and taller.",0.20652055740356445,0.023912403732538223,0.76956707239151,0.18260815367102623
Сбербанк. Четко отрабатывает границы боковика,"Sberbank, clearly working the sidekick boundaries.",0.5070804357528687,0.010225686244666576,0.48269394040107727,0.4968547495082021
5 идей в российских акциях: на какие бумаги стоит обратить внимание,5 ideas in Russian action: Which papers to draw attention to,0.03652685135602951,0.026528330519795418,0.9369447827339172,0.009998520836234093
Сбербанк. Остается в боковике,"Sberbank, stays in the sidewalk.",0.033082637935876846,0.101743683218956,0.8651736974716187,-0.06866104528307915
Какие акции вырастут из-за новой стратегии ЦБ,Which shares will grow because of the new B.C. strategy,0.7260153889656067,0.007242125459015369,0.2667424976825714,0.7187732635065913
Сбербанк. Позитив закончился,The positivity's over.,0.12612490355968475,0.28811442852020264,0.5857606530189514,-0.16198952496051788
5 идей в российских акциях: на какие бумаги стоит обратить внимание,5 ideas in Russian action: Which papers to draw attention to,0.036526862531900406,0.026528330519795418,0.9369447827339172,0.009998532012104988
Рост индекса МосБиржи — позитивные сигналы оправдываются,The growth of the Mosbirgi index - positive signals justified,0.8775284886360168,0.011858292855322361,0.11061320453882217,0.8656701957806945
Сбербанк. Нисходящий канал сохранил актуальность,The bottom canal has remained relevant.,0.44329801201820374,0.0306308101862669,0.5260711312294006,0.41266720183193684
Сбербанк. Может отскочить к 125,It could bounce back to 125.,0.7249388098716736,0.04505247622728348,0.23000869154930115,0.6798863336443901
Прогноз на ближайшие недели по акциям и рублю,Projection of shares and rubles for the coming weeks,0.026556292548775673,0.04530131444334984,0.9281423091888428,-0.018745021894574165
Слишком много Газпрома. Оцениваем портфель частного инвестора,There's too much Gazprom to value a private investor's portfolio.,0.03975189849734306,0.14629648625850677,0.8139516115188599,-0.10654458776116371
Сбербанк. Отскок может получить развитие,Sberbank. The rebound can be developed.,0.12341033667325974,0.008423566818237305,0.8681660890579224,0.11498676985502243
Недорогие акции c российского рынка или эмитенты с низкими мультипликаторами,Low-cost Russian market shares or low-multiplicators issuers,0.039214737713336945,0.015742313116788864,0.9450429677963257,0.02347242459654808
Сбербанк. Цена держится на поддержке 200-часовой скользящей средней,The price's holding on to a 200-hour moving average.,0.3273935914039612,0.01917225681245327,0.6534342169761658,0.3082213345915079
Сбербанк. Сняли перекупленность,"Sberbank, they've taken off the grocery store.",0.033875059336423874,0.43015503883361816,0.5359699130058289,-0.3962799794971943
Сбербанк. Технический откат после трех дней роста,Sberbank. Technical rebound after three days of growth.,0.9473223090171814,0.03165964037179947,0.021018104627728462,0.9156626686453819
Покупка акций банков против шорта Московской биржи,Purchase of bank shares against Moscow Exchange shorts,0.026608383283019066,0.03550366684794426,0.937887966632843,-0.008895283564925194
"Сбербанк. Первая цель выполнена, следующая — 137","Sberbank. First target accomplished, next one is 137.",0.049951985478401184,0.01992090418934822,0.9301270842552185,0.030031081289052963
Снижение ставки — более дешевый долг. Какие акции выигрывают,Lowering the rate is cheaper debt.,0.12855687737464905,0.09004773944616318,0.781395435333252,0.03850913792848587
Сбербанк. Отскочили от минимумов июля,"Sberbank, back from the July minimums.",0.5204635262489319,0.4416101574897766,0.037926316261291504,0.07885336875915527
Седьмой пакет санкций ЕС: эмбарго золота и послабления в авиации,Seventh EU package of sanctions: embargo on gold and absolution in aviation,0.09955295920372009,0.04580622538924217,0.854640781879425,0.05374673381447792
Сбербанк. Сегодня может выйти из треугольника,"Sberbank, today could get out of the triangle.",0.28296777606010437,0.03635900840163231,0.6806731820106506,0.24660876765847206
Сбербанк. Нисходящий тренд дал отпор,Sberbank. The downward trend countered.,0.11429248750209808,0.8204458355903625,0.06526169925928116,-0.7061533480882645
5 идей в российских акциях: на какие бумаги стоит обратить внимание,5 ideas in Russian action: Which papers to draw attention to,0.036526862531900406,0.026528330519795418,0.9369447827339172,0.009998532012104988
Оцениваем эффективность портфеля отраслевых лидеров,Assessing the effectiveness of the sector leaders &apos; portfolio,0.07377057522535324,0.018118178471922874,0.9081112742424011,0.055652396753430367
Сбербанк. Не удалось развить отскок,Sberbank. Couldn't develop the bounce.,0.05043984204530716,0.47192031145095825,0.4776397943496704,-0.4214804694056511
Ход торгов. Продавцы пытаются усилить натиск,Sellers are trying to make a big deal out of it.,0.07478224486112595,0.039048921316862106,0.8861688375473022,0.03573332354426384
Ход торгов. Индекс МосБиржи покинул трехмесячный боковик,The Mosbirgi index has left the three-month sidecar.,0.017594482749700546,0.9009859561920166,0.08141956478357315,-0.883391473442316
"Ход торгов. Распродажа, индекс МосБиржи пробивает важный уровень","Tender progress, sales, Mosbirgi's index is going through an important level.",0.15933483839035034,0.012733622454106808,0.8279315233230591,0.14660121593624353
Сбербанк. Отбились,"Sberbank, fight off.",0.08630017936229706,0.07940804958343506,0.8342918157577515,0.0068921297788619995
Сбербанк. Негативные сигналы усилились,"Sberbank, negative signals have increased.",0.01410224661231041,0.9616644978523254,0.024233244359493256,-0.947562251240015
Газпром без дивидендов. Куда ушли инвесторы?,"Gazprom with no dividends, where did the investors go?",0.029620938003063202,0.15466532111167908,0.8157137632369995,-0.12504438310861588
Недорогие российские акции или компании с низкими мультипликаторами,Low-cost Russian stocks or low-multiplier companies,0.06590024381875992,0.014450951479375362,0.9196488261222839,0.051449292339384556
Дорогие российские акции. Компании с высокими мультипликаторами,"Dear Russian shares, companies with high multipliers",0.04770517721772194,0.2518882751464844,0.700406551361084,-0.20418309792876244
Итоги первого полугодия на российском рынке,Results of the first half of the Russian market,0.022414248436689377,0.07101157307624817,0.9065741896629333,-0.04859732463955879
"Акции Сургутнефтегаза продолжают дорожать, Газпрома — дешеветь","Surgutneftegas stock continues to be expensive, Gazproma is cheaper.",0.2162945717573166,0.032717689871788025,0.750987708568573,0.18357688188552856
