Date,Title,URL
29 июня 2020,Сбербанк. Оптимизм улетучивается,https://bcs-express.ru/tehanaliz/sber/29.06.20
25 июня 2020,Сбербанк. Покупка от 200 руб.,https://bcs-express.ru/novosti-i-analitika/sberbank-pokupka-ot-200-rub
25 июня 2020,"Сбербанк. Поддержка в районе 202,3 выдержит первый штурм",https://bcs-express.ru/tehanaliz/sber/25.06.20
24 июня 2020,Яндекс разделит активы со Сбербанком и выпустит новые акции,https://bcs-express.ru/novosti-i-analitika/iandeks-razdelit-aktivy-so-sberbankom-i-provedet-dopemissiiu
23 июня 2020,Сбербанк. Первая вечерняя сессия прошла в боковике,https://bcs-express.ru/tehanaliz/sber/23.06.20
22 июня 2020,Сбербанк. До среды может постоять в диапазоне 202–212,https://bcs-express.ru/tehanaliz/sber/22.06.20
19 июня 2020,Сбербанк. Пробой месячного тренда дает негативный сигнал,https://bcs-express.ru/tehanaliz/sber/19.06.20
18 июня 2020,Сбербанк. Пойдет на штурм месячного тренда,https://bcs-express.ru/tehanaliz/sber/18.06.20
17 июня 2020,Сбербанк. Гэп закрыли. Какие варианты дальнейшего движения,https://bcs-express.ru/tehanaliz/sber/17.06.20
16 июня 2020,Сбербанк. Пора восстанавливаться,https://bcs-express.ru/tehanaliz/sber/16.06.20
15 июня 2020,Сбербанк. И не пытались закрыть гэп,https://bcs-express.ru/tehanaliz/sber/15.06.20
11 июня 2020,Сбербанк приобретает долю в 2ГИС,https://bcs-express.ru/novosti-i-analitika/sberbank-priobretaet-doliu-v-2gis
11 июня 2020,Сбербанк. Пробой восходящего тренда открыл дорогу коррекции,https://bcs-express.ru/tehanaliz/sber/11.06.20
10 июня 2020,Сбербанк. Осада двухнедельного восходящего тренда,https://bcs-express.ru/tehanaliz/sber/10.06.20
9 июня 2020,Сбербанк. Отработали сигналы медвежьей дивергенции,https://bcs-express.ru/tehanaliz/sber/09.06.20
8 июня 2020,Сбербанк. Быстро восстановились после коррекции,https://bcs-express.ru/tehanaliz/sber/08.06.20
5 июня 2020,Чистая прибыль Сбербанка в мае снизилась на 40%,https://bcs-express.ru/novosti-i-analitika/chistaia-pribyl-sberbanka-v-aprele-upala-na-85-iz-za-rosta-rezervov
5 июня 2020,Сбербанк. Ожидаемо пошли вниз,https://bcs-express.ru/tehanaliz/sber/05.06.20
4 июня 2020,Сбербанк. Отыграно и перекуплено,https://bcs-express.ru/tehanaliz/sber/04.06.20
3 июня 2020,Сбербанк в лидерах роста. Акции подскочили на 4%,https://bcs-express.ru/novosti-i-analitika/sberbank-v-liderakh-rosta-aktsii-podskochili-na-4
3 июня 2020,Сбербанк. Ждем еще один рывок перед откатом,https://bcs-express.ru/tehanaliz/sber/03.06.20
2 июня 2020,"Сбербанк. Обновили апрельские максимумы, можно идти дальше",https://bcs-express.ru/tehanaliz/sber/02.06.20
1 июня 2020,Сбербанк. Можно продолжать рост,https://bcs-express.ru/tehanaliz/sber/01.06.20
29 мая 2020,Сбербанк. Дальше без коррекции подниматься сложно,https://bcs-express.ru/tehanaliz/sber/29.05.20
27 мая 2020,Сбербанк. Еще есть шанс,https://bcs-express.ru/tehanaliz/sber/27.05.20
26 мая 2020,"Сбербанк. Картина была слабая, но продавцы не усилили давление",https://bcs-express.ru/tehanaliz/sber/26.05.20
25 мая 2020,Сбербанк. Риски дальнейшего снижения сохраняются,https://bcs-express.ru/tehanaliz/sber/25.05.20
22 мая 2020,Сбербанк. Теперь вниз,https://bcs-express.ru/tehanaliz/sber/22.05.20
21 мая 2020,Сбербанк. Это было неожиданно,https://bcs-express.ru/tehanaliz/sber/21.05.20
20 мая 2020,"Сбербанк. Может вернуться к 182–183,5",https://bcs-express.ru/tehanaliz/sber/20.05.20
19 мая 2020,"Сбербанк перенес решение по дивидендам, акции падают",https://bcs-express.ru/novosti-i-analitika/sberbank-perenes-reshenie-po-dividendam
19 мая 2020,Сбербанк. Важный день календаря,https://bcs-express.ru/tehanaliz/sber/19.05.20
18 мая 2020,"Сбербанк. Слабовато, но внешний фон дает второй шанс",https://bcs-express.ru/tehanaliz/sber/18.05.20
15 мая 2020,Сбербанк. Отыграем бычьи сигналы,https://bcs-express.ru/tehanaliz/sber/15.05.20
14 мая 2020,Сбербанк. Цели смещаются к 182–183,https://bcs-express.ru/tehanaliz/sber/14.05.20
13 мая 2020,Чистая прибыль Сбербанка в апреле упала почти в семь раз,https://bcs-express.ru/novosti-i-analitika/chistaia-pribyl-sberbanka-v-aprele-upala-pochti-v-sem-raz
13 мая 2020,Сбербанк. Высокий риск выхода вниз из треугольника,https://bcs-express.ru/tehanaliz/sber/13.05.20
12 мая 2020,Сбербанк. Пробой пятничных минимумов будет негативным сигналом,https://bcs-express.ru/tehanaliz/sber/12.05.20
8 мая 2020,Сбербанк. Разворотная свеча у границы треугольника снижает оптимизм,https://bcs-express.ru/tehanaliz/sber/08.05.20
7 мая 2020,ЦБ и Минфин установили минимальный размер дивидендов Сбербанка в 50% от прибыли,https://bcs-express.ru/novosti-i-analitika/tsb-i-minfin-ustanovili-minimal-nyi-razmer-dividendov-sberbanka-v-50-ot-pribyli
7 мая 2020,Сбербанк. Границы консолидации стали еще ближе,https://bcs-express.ru/tehanaliz/sber/07.05.20
6 мая 2020,Сбербанк. В треугольнике надолго не задержится,https://bcs-express.ru/tehanaliz/sber/06.05.20
5 мая 2020,Сбербанк. Внешний фон и 200-я средняя могут поддержать инструмент,https://bcs-express.ru/tehanaliz/sber/05.05.20
4 мая 2020,Сбербанк. Ждем провала котировок на открытии,https://bcs-express.ru/tehanaliz/sber/04.05.20
30 апреля 2020,Чистая прибыль Сбербанка упала почти вдвое в I квартале,https://bcs-express.ru/novosti-i-analitika/chistaia-pribyl-sberbanka-upala-pochti-vdvoe-v-i-kvartale
30 апреля 2020,Сбербанк. Может выйти к 200 до конца недели,https://bcs-express.ru/tehanaliz/sber/30.04.20
29 апреля 2020,Сбербанк. Покупатели не отступят,https://bcs-express.ru/tehanaliz/sber/29.04.20
28 апреля 2020,Сбербанк. Из треугольника может выйти с ложным пробоем,https://bcs-express.ru/tehanaliz/sber/28.04.20
27 апреля 2020,"Сбербанк. Покупатели получат позитивный сигнал с пробоем 192,7",https://bcs-express.ru/tehanaliz/sber/27.04.20
24 апреля 2020,Сбербанк. Штурм сопротивлений был безуспешным,https://bcs-express.ru/tehanaliz/sber/24.04.20
23 апреля 2020,"Сбербанк. Следующим сигналом к росту будет пробой уровней 192–192,7",https://bcs-express.ru/tehanaliz/sber/23.04.20
22 апреля 2020,Сбербанк. Риски движения к 182 сохраняются,https://bcs-express.ru/tehanaliz/sber/22.04.20
21 апреля 2020,Сбербанк. Продолжит движение к нижней границе среднесрочного боковика,https://bcs-express.ru/tehanaliz/sber/21.04.20
20 апреля 2020,Сбербанк. На таком фоне расти будет сложно,https://bcs-express.ru/tehanaliz/sber/20.04.20
17 апреля 2020,Сбербанк. Разворотная свеча прерывает падение,https://bcs-express.ru/tehanaliz/sber/17.04.20
16 апреля 2020,Сбербанк. Поддержка видится в районе 182,https://bcs-express.ru/tehanaliz/sber/16.04.20
15 апреля 2020,Сбербанк. Обозначились риски коррекции в месячном боковике,https://bcs-express.ru/tehanaliz/sber/15.04.20
14 апреля 2020,Сбербанк. Откат картину не испортил,https://bcs-express.ru/tehanaliz/sber/14.04.20
13 апреля 2020,Сбербанк. В два раза обогнали рынок на неделе,https://bcs-express.ru/tehanaliz/sber/13.04.20
10 апреля 2020,"ЦБ продал Минфину акции Сбербанка по 189,44 руб.",https://bcs-express.ru/novosti-i-analitika/tsb-prodal-minfinu-aktsii-sberbanka-po-189-44-rub
10 апреля 2020,"Известия: Правительство купило Сбербанк у ЦБ за 2,1 трлн руб.",https://bcs-express.ru/novosti-i-analitika/izvestiia-pravitel-stvo-kupilo-sberbank-u-tsb-za-2-1-trln-rub
10 апреля 2020,"Сбербанк. Следующая цель — 212,7",https://bcs-express.ru/tehanaliz/sber/10.04.20
9 апреля 2020,Сбербанк. Продолжит рост четвертый день подряд,https://bcs-express.ru/tehanaliz/sber/09.04.20
8 апреля 2020,Сбербанк. Нужно удержаться выше 190,https://bcs-express.ru/tehanaliz/sber/08.04.20
7 апреля 2020,Комиссионные доходы Сбербанка выросли на 20% по итогам I квартала,https://bcs-express.ru/novosti-i-analitika/komissionnye-dokhody-sberbanka-vyrosli-na-20-po-itogam-i-kvartala
7 апреля 2020,Сбербанк. Пошли к 200,https://bcs-express.ru/tehanaliz/sber/07.04.20
6 апреля 2020,Сбербанк. Пора вырваться из узкого боковика,https://bcs-express.ru/tehanaliz/sber/06.04.20
3 апреля 2020,Сбербанк. Пробой тренда ускорения не придал,https://bcs-express.ru/tehanaliz/sber/03.04.20
2 апреля 2020,Наблюдательный совет Сбербанка перенес дату ГОСА и дивидендную отсечку,https://bcs-express.ru/novosti-i-analitika/nabsovet-sberbanka-perenes-datu-gosa-i-dividendnuiu-otsechku
2 апреля 2020,Сбербанк. Сохранили шанс на пробой нисходящего тренда,https://bcs-express.ru/tehanaliz/sber/02.04.20
1 апреля 2020,Сбербанк. Мартовский нисходящий тренд не поддался,https://bcs-express.ru/tehanaliz/sber/01.04.20
31 марта 2020,Помощь Сбербанка сфере гостиничной и торговой недвижимости составила 1 трлн рублей,https://bcs-express.ru/novosti-i-analitika/pomoshch-sberbanka-v-sfere-gostinichnoi-i-torgovoi-nedvizhimosti-sostavila-1-trln-rublei
30 марта 2020,Сбербанк. Может протестировать минимумы,https://bcs-express.ru/tehanaliz/sber/30.03.20
27 марта 2020,Сбербанк. Пробой 182 обнажит риски обновления минимумов,https://bcs-express.ru/tehanaliz/sber/27.03.20
26 марта 2020,Сбербанк. Мартовские максимумы устанавливаются все ниже,https://bcs-express.ru/tehanaliz/sber/26.03.20
25 марта 2020,Сбербанк. Будет пробивать нисходящий тренд,https://bcs-express.ru/tehanaliz/sber/25.03.20
24 марта 2020,Сбербанк. Вернулись в середину боковика,https://bcs-express.ru/tehanaliz/sber/24.03.20
23 марта 2020,"Сбербанк. Краткосрочный нисходящий тренд пробили, но пока только боковик",https://bcs-express.ru/tehanaliz/sber/23.03.20
20 марта 2020,Сбербанк. Следующие цели — 196 и 205,https://bcs-express.ru/tehanaliz/sber/20.03.20
20 марта 2020,Герман Греф вновь докупил акции Сбербанка,https://bcs-express.ru/novosti-i-analitika/german-gref-vnov-dokupil-aktsii-sberbanka
20 марта 2020,Сбербанк. Следующие цели — 196 и 205,https://bcs-express.ru/tehanaliz/sber/20.03.20
19 марта 2020,"Сбербанк. Риски движения к 165,9 выросли",https://bcs-express.ru/tehanaliz/sber/19.03.20
18 марта 2020,Сбербанк. Снова идет к минимумам,https://bcs-express.ru/tehanaliz/sber/18.03.20
17 марта 2020,Сбербанк. Еще один позитивный сигнал,https://bcs-express.ru/tehanaliz/sber/17.03.20
16 марта 2020,Сбербанк. Появились разворотные сигналы,https://bcs-express.ru/tehanaliz/sber/16.03.20
13 марта 2020,Акции Сбербанка прибавляют больше 10%,https://bcs-express.ru/novosti-i-analitika/aktsii-sberbanka-pribavliaiut-bol-she-10
13 марта 2020,Сбербанк. Страх и ужас,https://bcs-express.ru/tehanaliz/sber/13.03.20
12 марта 2020,Сбербанк: все что известно про продажу пакета ЦБ,https://bcs-express.ru/novosti-i-analitika/sberbank-vse-chto-izvestno-pro-prodazhu-paketa-tsb
12 марта 2020,Сбербанк. Новый день — новый гэп,https://bcs-express.ru/tehanaliz/sber/12.03.20
11 марта 2020,Сбербанк. Нужно остыть,https://bcs-express.ru/tehanaliz/sber/11.03.20
10 марта 2020,ЦБ нашел формулу выкупа акций Сбербанка без выставления оферты миноритариям,https://bcs-express.ru/novosti-i-analitika/tsb-nashel-formulu-vykupa-aktsii-sberbanka-bez-vystavleniia-oferty-minoritariiam
10 марта 2020,Сбербанк. Обвал так обвал,https://bcs-express.ru/tehanaliz/sber/10.03.20
6 марта 2020,Чистая прибыль Сбербанка увеличилась на 9% с начала года,https://bcs-express.ru/novosti-i-analitika/chistaia-pribyl-sberbanka-uvelichilas-na-9-s-2020-goda
6 марта 2020,Сбербанк. Распродажи перед длинными выходными,https://bcs-express.ru/tehanaliz/sber/06.03.20
5 марта 2020,Сбербанк. Встали в раздумьях,https://bcs-express.ru/tehanaliz/sber/05.03.20
4 марта 2020,Сбербанк. Какое-то время может постоять в боковике в районе 230,https://bcs-express.ru/tehanaliz/sber/04.03.20
3 марта 2020,Сбербанк. Оказались беззащитны,https://bcs-express.ru/tehanaliz/sber/03.03.20
2 марта 2020,Акции Сбербанка хуже рынка,https://bcs-express.ru/novosti-i-analitika/aktsii-sberbanka-khuzhe-rynka
2 марта 2020,"Сбербанк. Цель отскока очевидна — оставленный гэп на 242,9",https://bcs-express.ru/tehanaliz/sber/02.03.20
28 февраля 2020,"Сбербанк. Когда воцаряется паника, бычье поглощение не поможет",https://bcs-express.ru/tehanaliz/sber/28.02.20
27 февраля 2020,Чистая прибыль Сбербанка выросла в IV квартале на 20%. Считаем дивиденды,https://bcs-express.ru/novosti-i-analitika/chistaia-pribyl-sberbanka-vyrosla-na-20-v-iv-kvartale-schitaem-dividendy
27 февраля 2020,"Сбербанк. Поглощение — бычье, а внешний фон — медвежий",https://bcs-express.ru/tehanaliz/sber/27.02.20
26 февраля 2020,"Сбербанк. Удивляли, но недолго",https://bcs-express.ru/tehanaliz/sber/26.02.20
25 февраля 2020,Сбербанк. Ждем привлекательных уровней после гэпа,https://bcs-express.ru/tehanaliz/sber/25.02.20
21 февраля 2020,Сбербанк. Отскочили и хватит,https://bcs-express.ru/tehanaliz/sber/21.02.20
20 февраля 2020,Сбербанк. Риски развития коррекции пока сохраняются,https://bcs-express.ru/tehanaliz/sber/20.02.20
19 февраля 2020,Сбербанк. Обновили минимумы 2020,https://bcs-express.ru/tehanaliz/sber/19.02.20
18 февраля 2020,Сбербанк. «Безголовый» тренд,https://bcs-express.ru/tehanaliz/sber/18.02.20
17 февраля 2020,Сбербанк. Акции остаются в коридоре 250–255 руб.,https://bcs-express.ru/tehanaliz/sber/17.02.20
14 февраля 2020,Сбербанк. Консолидация ниже 255 руб.,https://bcs-express.ru/tehanaliz/sber/14.02.20
13 февраля 2020,Куда направят средства от продажи акций Сбербанка,https://bcs-express.ru/novosti-i-analitika/sredstvam-ot-prodazhi-aktsii-sberbanka-nashli-primenenie
13 февраля 2020,Сбербанк. Намеков на рост пока не наблюдается,https://bcs-express.ru/tehanaliz/sber/13.02.20
12 февраля 2020,Сбербанк. Импульс роста на новостях не получил развития,https://bcs-express.ru/tehanaliz/sber/12.02.20
11 февраля 2020,Сбербанк. Краткосрочный нисходящий тренд все еще актуален,https://bcs-express.ru/tehanaliz/sber/11.02.20
10 февраля 2020,Сбербанк. Разворотный «Молот»,https://bcs-express.ru/tehanaliz/sber/10.02.20
7 февраля 2020,Чистый комиссионный доход Сбербанка вырос почти на 23% в январе 2020,https://bcs-express.ru/novosti-i-analitika/chistyi-komissionnyi-dokhod-sberbanka-vyros-na-22-9-v-ianvare-2020
7 февраля 2020,Сбербанк. Отскок закончился,https://bcs-express.ru/tehanaliz/sber/07.02.20
6 февраля 2020,Сбербанк. Еще шаг и разворотная фигура потеряет актуальность,https://bcs-express.ru/tehanaliz/sber/06.02.20
5 февраля 2020,Сбербанк. Быкам рано ликовать,https://bcs-express.ru/tehanaliz/sber/05.02.20
4 февраля 2020,Сбербанк. Реализуется классический сценарий,https://bcs-express.ru/tehanaliz/sber/04.02.20
3 февраля 2020,Сбербанк. Цели фигуры «Голова-плечи» находятся ниже 240,https://bcs-express.ru/tehanaliz/sber/03.02.20
31 января 2020,Сбербанк. Внешний фон дает отсрочку реализации разворотной фигуры,https://bcs-express.ru/tehanaliz/sber/31.01.20
30 января 2020,Сбербанк. Правое плечо почти готово,https://bcs-express.ru/tehanaliz/sber/30.01.20
29 января 2020,Сбербанк. Продавцы могут активизироваться на уровнях 262–263,https://bcs-express.ru/tehanaliz/sber/29.01.20
28 января 2020,"Сбербанк. Может появиться вторая «Голова», но побольше",https://bcs-express.ru/tehanaliz/sber/28.01.20
27 января 2020,Сбербанк. Будет штурмовать поддержки,https://bcs-express.ru/tehanaliz/sber/27.01.20
23 января 2020,"Греф назвал условие, при котором он уйдет из Сбербанка",https://bcs-express.ru/novosti-i-analitika/gref-gotov-uiti-esli-strategiia-sberbanka-izmenitsia
23 января 2020,Сбербанк. Пора вниз,https://bcs-express.ru/tehanaliz/sber/23.01.20
22 января 2020,Сбербанк. Еще есть небольшой простор для маневра вверху,https://bcs-express.ru/tehanaliz/sber/22.01.20
21 января 2020,Сбербанк. Это заявка на восстановление к рекордным уровням,https://bcs-express.ru/tehanaliz/sber/21.01.20
20 января 2020,Сбербанк. Очередной штурм сопротивления 263 руб.,https://bcs-express.ru/tehanaliz/sber/20.01.20
17 января 2020,Сбербанк. Отскок получился скромным,https://bcs-express.ru/tehanaliz/sber/17.01.20
17 января 2020,Сбербанк. Отскок получился скромным,https://bcs-express.ru/tehanaliz/sber/17.01.20
16 января 2020,Сбербанк. Нервно отреагировали на новости,https://bcs-express.ru/tehanaliz/sber/16.01.20
16 января 2020,Сбербанк. Нервно отреагировали на новости,https://bcs-express.ru/tehanaliz/sber/16.01.20
15 января 2020,Сбербанк. Нужно разгрузить перекупленность,https://bcs-express.ru/tehanaliz/sber/15.01.20
15 января 2020,Чистая прибыль Сбербанка в 2019 выросла на 11%,https://bcs-express.ru/novosti-i-analitika/chistaia-pribyl-sberbanka-v-2019-godu-vyrosla-na-11
15 января 2020,Сбербанк. Нужно разгрузить перекупленность,https://bcs-express.ru/tehanaliz/sber/15.01.20
14 января 2020,Дивиденды Сбербанка и ВТБ. Кто заплатит больше,https://bcs-express.ru/novosti-i-analitika/dividendy-sberbanka-i-vtb-kto-zaplatit-bol-she
14 января 2020,Сбербанк. У цели,https://bcs-express.ru/tehanaliz/sber/14.01.20
14 января 2020,Сбербанк. У цели,https://bcs-express.ru/tehanaliz/sber/14.01.20
13 января 2020,Сбербанк. Продавцы еще не перехватили инициативу,https://bcs-express.ru/tehanaliz/sber/13.01.20
13 января 2020,Сбербанк. Продавцы еще не перехватили инициативу,https://bcs-express.ru/tehanaliz/sber/13.01.20
10 января 2020,"Сбербанк. Есть риск развития коррекции к 254,5",https://bcs-express.ru/tehanaliz/sber/10.01.20
10 января 2020,"Сбербанк. Есть риск развития коррекции к 254,5",https://bcs-express.ru/tehanaliz/sber/10.01.20
9 января 2020,Сбербанк. Уже сегодня может достигнуть цели,https://bcs-express.ru/tehanaliz/sber/09.01.20
9 января 2020,Сбербанк. Уже сегодня может достигнуть цели,https://bcs-express.ru/tehanaliz/sber/09.01.20
8 января 2020,Сбербанк. Держится в месячном восходящем канале с ориентиром на 263,https://bcs-express.ru/tehanaliz/sber/08.01.20
8 января 2020,Сбербанк. Держится в месячном восходящем канале с ориентиром на 263,https://bcs-express.ru/tehanaliz/sber/08.01.20
6 января 2020,Сбербанк. Можем скорректироваться в ближайшие дни.,https://bcs-express.ru/tehanaliz/sber/06.01.20
6 января 2020,Сбербанк. Можем скорректироваться в ближайшие дни.,https://bcs-express.ru/tehanaliz/sber/06.01.20
30 декабря 2019,Сбербанк. Может откатиться в последнюю сессию года,https://bcs-express.ru/tehanaliz/sber/30.12.19
30 декабря 2019,Сбербанк. Может откатиться в последнюю сессию года,https://bcs-express.ru/tehanaliz/sber/30.12.19
27 декабря 2019,Сбербанк обновил максимумы 2019,https://bcs-express.ru/novosti-i-analitika/sberbank-obnovil-maksimumy-2019-goda
27 декабря 2019,Сбербанк. Ждем пробоя уровня 250,https://bcs-express.ru/tehanaliz/sber/27.12.19
27 декабря 2019,Сбербанк. Ждем пробоя уровня 250,https://bcs-express.ru/tehanaliz/sber/27.12.19
25 декабря 2019,Сбербанк. Разворотная свеча у максимумов года,https://bcs-express.ru/tehanaliz/sber/25.12.19
25 декабря 2019,Сбербанк. Разворотная свеча у максимумов года,https://bcs-express.ru/tehanaliz/sber/25.12.19
24 декабря 2019,Сбербанк. Готов обновить максимумы года,https://bcs-express.ru/tehanaliz/sber/24.12.19
24 декабря 2019,Сбербанк. Готов обновить максимумы года,https://bcs-express.ru/tehanaliz/sber/24.12.19
23 декабря 2019,Сбербанк. Встали в узком боковике,https://bcs-express.ru/tehanaliz/sber/23.12.19
23 декабря 2019,Сбербанк. Встали в узком боковике,https://bcs-express.ru/tehanaliz/sber/23.12.19
20 декабря 2019,Сбербанк. До максимумов года не дошли менее 1%,https://bcs-express.ru/tehanaliz/sber/20.12.19
20 декабря 2019,Сбербанк. До максимумов года не дошли менее 1%,https://bcs-express.ru/tehanaliz/sber/20.12.19
19 декабря 2019,Сбербанк. Пробили важные сопротивления на 11–ый день роста,https://bcs-express.ru/tehanaliz/sber/19.12.19
19 декабря 2019,Сбербанк. Пробили важные сопротивления на 11–ый день роста,https://bcs-express.ru/tehanaliz/sber/19.12.19
18 декабря 2019,Сбербанк. Третий день растем на месте,https://bcs-express.ru/tehanaliz/sber/18.12.19
18 декабря 2019,Сбербанк. Третий день растем на месте,https://bcs-express.ru/tehanaliz/sber/18.12.19
17 декабря 2019,Сбербанк. Оцениваем фигуру Голова-плечи,https://bcs-express.ru/tehanaliz/sber/17.12.19
17 декабря 2019,Сбербанк. Оцениваем фигуру Голова-плечи,https://bcs-express.ru/tehanaliz/sber/17.12.19
16 декабря 2019,Сбербанк. Может сходить ниже,https://bcs-express.ru/tehanaliz/sber/16.12.19
16 декабря 2019,Сбербанк. Может сходить ниже,https://bcs-express.ru/tehanaliz/sber/16.12.19
13 декабря 2019,Акции Сбербанка. Какие технические индикаторы работают лучше всего,https://bcs-express.ru/novosti-i-analitika/aktsii-sberbanka-kakie-tekhnicheskie-indikatory-rabotaiut-luchshe-vsego
13 декабря 2019,Сбербанк. Седьмой день — полет нормальный,https://bcs-express.ru/tehanaliz/sber/13.12.19
13 декабря 2019,Сбербанк. Седьмой день — полет нормальный,https://bcs-express.ru/tehanaliz/sber/13.12.19
12 декабря 2019,Сбербанк. Растем лучше рынка,https://bcs-express.ru/tehanaliz/sber/12.12.19
12 декабря 2019,Сбербанк. Растем лучше рынка,https://bcs-express.ru/tehanaliz/sber/12.12.19
11 декабря 2019,Сбербанк. Рост может продолжиться чуть позже,https://bcs-express.ru/tehanaliz/sber/11.12.19
11 декабря 2019,Сбербанк. Рост может продолжиться чуть позже,https://bcs-express.ru/tehanaliz/sber/11.12.19
10 декабря 2019,Сбербанк. Торгуемся выше 236 руб.,https://bcs-express.ru/tehanaliz/sber/10.12.19
10 декабря 2019,Сбербанк. Торгуемся выше 236 руб.,https://bcs-express.ru/tehanaliz/sber/10.12.19
9 декабря 2019,Сбербанк. Продолжение роста видится наиболее вероятным,https://bcs-express.ru/tehanaliz/sber/09.12.19
9 декабря 2019,Сбербанк. Продолжение роста видится наиболее вероятным,https://bcs-express.ru/tehanaliz/sber/09.12.19
6 декабря 2019,Сбербанк. Еще одна разворотная свеча,https://bcs-express.ru/tehanaliz/sber/06.12.19
6 декабря 2019,Сбербанк в ноябре заработал почти 75 млрд руб.,https://bcs-express.ru/novosti-i-analitika/sberbank-v-noiabre-prodolzhilsia-trend-uskoreniia-rosta-chistogo-protsentnogo-dokhoda
6 декабря 2019,Сбербанк. Еще одна разворотная свеча,https://bcs-express.ru/tehanaliz/sber/06.12.19
5 декабря 2019,Сбербанк. Отскок от среднесрочного тренда обнадеживает,https://bcs-express.ru/tehanaliz/sber/05.12.19
5 декабря 2019,Сбербанк. Отскок от среднесрочного тренда обнадеживает,https://bcs-express.ru/tehanaliz/sber/05.12.19
4 декабря 2019,Сбербанк. Решается судьба среднесрочного тренда,https://bcs-express.ru/tehanaliz/sber/04.12.19
4 декабря 2019,Сбербанк. Решается судьба среднесрочного тренда,https://bcs-express.ru/tehanaliz/sber/04.12.19
3 декабря 2019,"Сбербанк. Может отступить к 230,6",https://bcs-express.ru/tehanaliz/sber/03.12.19
3 декабря 2019,"Сбербанк. Может отступить к 230,6",https://bcs-express.ru/tehanaliz/sber/03.12.19
2 декабря 2019,Сбербанк. Граница тренда поддерживает котировки,https://bcs-express.ru/tehanaliz/sber/02.12.19
2 декабря 2019,Сбербанк. Граница тренда поддерживает котировки,https://bcs-express.ru/tehanaliz/sber/02.12.19
29 ноября 2019,Сбербанк. Надежды на отскок,https://bcs-express.ru/tehanaliz/sber/29.11.19
29 ноября 2019,Сбербанк. Надежды на отскок,https://bcs-express.ru/tehanaliz/sber/29.11.19
28 ноября 2019,Сбербанк. Покупатели могут стать более активны к концу недели,https://bcs-express.ru/tehanaliz/sber/28.11.19
28 ноября 2019,Сбербанк. Покупатели могут стать более активны к концу недели,https://bcs-express.ru/tehanaliz/sber/28.11.19
27 ноября 2019,Сбербанк. Просадка может быть выкуплена,https://bcs-express.ru/tehanaliz/sber/27.11.19
27 ноября 2019,Сбербанк. Просадка может быть выкуплена,https://bcs-express.ru/tehanaliz/sber/27.11.19
26 ноября 2019,Сбербанк. Остаемся в рамках треугольника,https://bcs-express.ru/tehanaliz/sber/26.11.19
26 ноября 2019,Сбербанк. Остаемся в рамках треугольника,https://bcs-express.ru/tehanaliz/sber/26.11.19
25 ноября 2019,Сбербанк. Ложный пробой,https://bcs-express.ru/tehanaliz/sber/25.11.19
25 ноября 2019,Сбербанк. Ложный пробой,https://bcs-express.ru/tehanaliz/sber/25.11.19
22 ноября 2019,Сбербанк. Из сходящегося треугольника в нисходящий,https://bcs-express.ru/tehanaliz/sber/22.11.19
22 ноября 2019,Сбербанк. Из сходящегося треугольника в нисходящий,https://bcs-express.ru/tehanaliz/sber/22.11.19
21 ноября 2019,Сбербанк понижает ипотечные ставки,https://bcs-express.ru/novosti-i-analitika/sberbank-ponizhaet-ipotechnye-stavki
21 ноября 2019,Сбербанк. Следим за границами треугольника,https://bcs-express.ru/tehanaliz/sber/21.11.19
21 ноября 2019,Сбербанк. Следим за границами треугольника,https://bcs-express.ru/tehanaliz/sber/21.11.19
20 ноября 2019,Сбербанк. Нефть не оказала поддержку,https://bcs-express.ru/tehanaliz/sber/20.11.19
20 ноября 2019,Как сильно акции Сбербанка зависят от нефти,https://bcs-express.ru/novosti-i-analitika/kak-sil-no-aktsii-sberbanka-zavisiat-ot-nefti
20 ноября 2019,Сбербанк. Нефть не оказала поддержку,https://bcs-express.ru/tehanaliz/sber/20.11.19
19 ноября 2019,Сбербанк. Сопротивления не штурмуются,https://bcs-express.ru/tehanaliz/sber/19.11.19
19 ноября 2019,Сбербанк. Сопротивления не штурмуются,https://bcs-express.ru/tehanaliz/sber/19.11.19
18 ноября 2019,Сбербанк. Вслед за нефтью может штурмовать максимумы,https://bcs-express.ru/tehanaliz/sber/18.11.19
18 ноября 2019,Сбербанк. Вслед за нефтью может штурмовать максимумы,https://bcs-express.ru/tehanaliz/sber/18.11.19
15 ноября 2019,Сбербанк. Будет ли новый штурм уровней 242-243,https://bcs-express.ru/tehanaliz/sber/15.11.19
15 ноября 2019,Сбербанк. Будет ли новый штурм уровней 242-243,https://bcs-express.ru/tehanaliz/sber/15.11.19
14 ноября 2019,Сбербанк. Готовится отскок в боковике,https://bcs-express.ru/tehanaliz/sber/14.11.19
14 ноября 2019,Сбербанк. Готовится отскок в боковике,https://bcs-express.ru/tehanaliz/sber/14.11.19
13 ноября 2019,Сбербанк. Шестой раз отступает от уровней 242-243,https://bcs-express.ru/tehanaliz/sber/13.11.19
13 ноября 2019,Сбербанк. Шестой раз отступает от уровней 242-243,https://bcs-express.ru/tehanaliz/sber/13.11.19
12 ноября 2019,Сбербанк. Прорыв максимумов все еще вероятен,https://bcs-express.ru/tehanaliz/sber/12.11.19
12 ноября 2019,Сбербанк. Прорыв максимумов все еще вероятен,https://bcs-express.ru/tehanaliz/sber/12.11.19
